sep=,
DeviceTag:,A
FirmwareVersion:,3.0.0
AppVersion:,2023.6.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Inertial data Mode - High Fidelity
StartTime: ,2024-09-12_16:23:48_265 EDT
© Movella Technologies B. V. 2005-2024

PacketCounter,SampleTimeFine,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Status
1862,614947718,0.999987,0.003322,0.003356,-0.002072,-0.107703,0.155292,-0.070300,0
1863,614964385,0.999996,0.001341,0.001799,0.001503,-0.105382,0.152047,-0.066787,0
1864,614981052,0.999985,-0.000289,0.001440,0.005365,-0.097961,0.147471,-0.061312,0
1865,614997719,0.999958,-0.001479,0.001831,0.008891,-0.087184,0.143158,-0.055043,0
1866,615014386,0.999925,-0.002347,0.002480,0.011775,-0.077129,0.139314,-0.050067,0
1867,615031053,0.999893,-0.003074,0.003263,0.013958,-0.069011,0.135204,-0.047150,0
1868,615047720,0.999850,-0.004201,0.003473,0.016452,-0.057345,0.129178,-0.046070,0
1869,615064387,0.999796,-0.005867,0.002381,0.019169,-0.040520,0.123510,-0.044067,0
1870,615081054,0.999748,-0.007657,0.000360,0.021121,-0.021616,0.118362,-0.038064,0
1871,615097721,0.999714,-0.008579,-0.001178,0.022295,-0.009264,0.113025,-0.027753,0
1872,615114388,0.999695,-0.007881,-0.001001,0.023396,-0.002048,0.104913,-0.017138,0
1873,615131055,0.999656,-0.006376,0.000467,0.025421,0.001875,0.096953,-0.009915,0
1874,615147722,0.999591,-0.004540,0.002637,0.028105,0.002437,0.088790,-0.007059,0
1875,615164389,0.999515,-0.003410,0.004050,0.030681,0.007243,0.083038,-0.009952,0
1876,615181056,0.999499,-0.003911,0.003780,0.031193,0.020284,0.074939,-0.017087,0
1877,615197723,0.999515,-0.005504,0.002397,0.030562,0.029741,0.065945,-0.013674,0
1878,615214390,0.999460,-0.006981,0.000960,0.032082,0.042058,0.051964,-0.005501,0
1879,615231057,0.999333,-0.007750,-0.000225,0.035678,0.057882,0.035843,0.004172,0
1880,615247724,0.999170,-0.007130,-0.000193,0.040103,0.070516,0.019705,0.012295,0
1881,615264391,0.998985,-0.005928,0.000373,0.044645,0.084117,0.002518,0.013233,0
1882,615281058,0.998916,-0.005092,0.000256,0.046261,0.104872,-0.009418,0.007777,0
1883,615297725,0.999024,-0.005313,-0.000584,0.043838,0.120364,-0.016245,0.003901,0
1884,615314392,0.999145,-0.005398,-0.000104,0.040999,0.123781,-0.030199,0.010787,0
1885,615331059,0.999118,-0.004360,0.002010,0.041711,0.124861,-0.047524,0.015014,0
1886,615347726,0.998872,-0.003575,0.004596,0.047124,0.140615,-0.077266,0.017994,0
1887,615364393,0.998454,-0.003838,0.007634,0.054922,0.160377,-0.100633,0.025745,0
1888,615381060,0.998071,-0.004205,0.013252,0.060506,0.187711,-0.122515,0.039391,0
1889,615397727,0.997864,-0.003094,0.022253,0.061334,0.209835,-0.134528,0.050571,0
1890,615414394,0.997890,-0.000847,0.030302,0.057418,0.215735,-0.141535,0.050446,0
1891,615431061,0.998183,0.001006,0.031085,0.051610,0.210922,-0.157339,0.040961,0
1892,615447728,0.998733,0.000183,0.023005,0.044766,0.202135,-0.170415,0.034747,0
1893,615464395,0.999276,-0.004502,0.008783,0.036741,0.201719,-0.178797,0.038926,0
1894,615481062,0.999541,-0.009523,-0.006639,0.027965,0.208949,-0.178381,0.051033,0
1895,615497729,0.999584,-0.011689,-0.016287,0.020714,0.225422,-0.181007,0.072925,0
1896,615514396,0.999715,-0.008291,-0.015530,0.016148,0.236846,-0.181345,0.084297,0
1897,615531063,0.999880,-0.001275,-0.008285,0.013042,0.230782,-0.172724,0.075088,0
1898,615547730,0.999928,0.004445,-0.001578,0.011019,0.214229,-0.161605,0.052356,0
1899,615564397,0.999937,0.006488,0.000408,0.009135,0.194299,-0.146557,0.032762,0
1900,615581064,0.999959,0.005279,-0.002348,0.006929,0.176717,-0.135046,0.022059,0
1901,615597731,0.999963,0.001971,-0.006826,0.004830,0.164976,-0.131906,0.022906,0
1902,615614398,0.999933,-0.001401,-0.010913,0.003706,0.154019,-0.134820,0.028051,0
1903,615631065,0.999887,-0.003416,-0.014362,0.002713,0.142596,-0.137979,0.035240,0
1904,615647732,0.999838,-0.003454,-0.017566,0.001591,0.131690,-0.144083,0.038992,0
1905,615664399,0.999777,-0.001999,-0.021029,0.000316,0.122717,-0.146401,0.037082,0
1906,615681066,0.999696,-0.000139,-0.024614,-0.001303,0.116388,-0.147432,0.030046,0
1907,615697733,0.999602,0.001729,-0.028043,-0.002633,0.113218,-0.149292,0.019417,0
1908,615714400,0.999498,0.003756,-0.031188,-0.004102,0.112999,-0.149527,0.004679,0
1909,615731067,0.999409,0.004892,-0.033389,-0.006501,0.113620,-0.148292,-0.008363,0
1910,615747734,0.999370,0.005264,-0.034044,-0.008480,0.111856,-0.153987,-0.019915,0
1911,615764401,0.999365,0.006140,-0.033964,-0.008845,0.111960,-0.160802,-0.034902,0
1912,615781068,0.999362,0.007534,-0.033667,-0.009199,0.116462,-0.163031,-0.052873,0
1913,615797735,0.999396,0.008136,-0.032174,-0.010301,0.120267,-0.163466,-0.067070,0
1914,615814402,0.999460,0.007708,-0.029664,-0.011859,0.123411,-0.162913,-0.079082,0
1915,615831069,0.999517,0.006139,-0.027029,-0.014086,0.121055,-0.162511,-0.089100,0
1916,615847736,0.999553,0.005548,-0.025001,-0.015456,0.110199,-0.159598,-0.096696,0
1917,615864403,0.999571,0.005885,-0.023907,-0.015891,0.098589,-0.147657,-0.098717,0
1918,615881070,0.999570,0.005938,-0.023870,-0.015981,0.089770,-0.136068,-0.104599,0
1919,615897737,0.999558,0.005656,-0.024668,-0.015573,0.086411,-0.124278,-0.108160,0
1920,615914404,0.999572,0.005123,-0.024913,-0.014482,0.091015,-0.112442,-0.110924,0
1921,615931071,0.999635,0.004264,-0.023335,-0.012932,0.097387,-0.100080,-0.107880,0
1922,615947738,0.999738,0.003417,-0.019909,-0.010769,0.104888,-0.089837,-0.106637,0
1923,615964405,0.999835,0.002307,-0.015214,-0.009649,0.104603,-0.072547,-0.102132,0
1924,615981072,0.999920,0.001967,-0.009974,-0.007576,0.100495,-0.064170,-0.100641,0
1925,615997739,0.999969,0.001797,-0.005615,-0.005142,0.098066,-0.052855,-0.100735,0
1926,616014406,0.999989,0.001507,-0.003130,-0.003124,0.094025,-0.036315,-0.099940,0
1927,616031073,0.999997,0.001020,-0.001020,-0.001753,0.092175,-0.023595,-0.094901,0
1928,616047740,1.000000,0.000604,0.000699,0.000123,0.091825,-0.016451,-0.096361,0
1929,616064407,0.999998,-0.000330,0.000535,0.001738,0.096359,-0.011844,-0.102424,0
1930,616081074,0.999996,-0.001451,-0.000800,0.002441,0.104023,-0.005246,-0.101220,0
1931,616097741,0.999991,-0.002678,-0.002064,0.002536,0.114579,-0.003152,-0.098763,0
1932,616114408,0.999989,-0.003159,-0.002161,0.002566,0.123337,-0.004240,-0.095464,0
1933,616131075,0.999991,-0.002869,-0.001943,0.002616,0.133314,-0.007756,-0.096604,0
1934,616147742,0.999994,-0.002201,-0.001605,0.002005,0.141220,-0.007312,-0.096607,0
1935,616164409,0.999998,-0.001691,-0.000512,0.000909,0.143227,-0.003237,-0.097316,0
1936,616181076,0.999996,-0.002138,0.001644,-0.001041,0.144649,0.000470,-0.099863,0
1937,616197743,0.999981,-0.003513,0.004306,-0.002732,0.143675,-0.002006,-0.102010,0
1938,616214410,0.999966,-0.004932,0.005786,-0.003157,0.143727,-0.009605,-0.105726,0
1939,616231077,0.999963,-0.006185,0.004508,-0.003904,0.147985,-0.014171,-0.106052,0
1940,616247744,0.999961,-0.007445,0.001013,-0.004620,0.157962,-0.026379,-0.105499,0
1941,616264411,0.999946,-0.007978,-0.003369,-0.005687,0.170042,-0.035628,-0.100442,0
1942,616281078,0.999931,-0.007506,-0.005670,-0.007098,0.175926,-0.043178,-0.093349,0
1943,616297745,0.999930,-0.006111,-0.005336,-0.008613,0.173224,-0.045741,-0.089739,0
1944,616314412,0.999934,-0.004520,-0.003245,-0.010039,0.164747,-0.047166,-0.090504,0
1945,616331079,0.999932,-0.003334,-0.001317,-0.011080,0.152567,-0.045219,-0.093585,0
1946,616347746,0.999927,-0.002742,-0.001103,-0.011685,0.140246,-0.048493,-0.100788,0
1947,616364413,0.999922,-0.002354,-0.002594,-0.012007,0.131439,-0.046837,-0.103155,0
1948,616381080,0.999913,-0.002222,-0.004435,-0.012193,0.127033,-0.048576,-0.104910,0
1949,616397747,0.999906,-0.002455,-0.006219,-0.011959,0.128957,-0.053254,-0.108116,0
1950,616414414,0.999897,-0.002707,-0.007380,-0.011998,0.132842,-0.058200,-0.107769,0
1951,616431081,0.999894,-0.002623,-0.007378,-0.012261,0.134506,-0.062630,-0.107689,0
1952,616447748,0.999901,-0.002116,-0.006181,-0.012456,0.131007,-0.065138,-0.107498,0
1953,616464415,0.999912,-0.001370,-0.004743,-0.012275,0.123576,-0.064925,-0.110773,0
1954,616481082,0.999920,-0.000833,-0.003811,-0.012072,0.115014,-0.062938,-0.113301,0
1955,616497749,0.999928,-0.000573,-0.003058,-0.011549,0.108104,-0.061302,-0.114383,0
1956,616514416,0.999936,-0.000454,-0.002729,-0.010971,0.103418,-0.059550,-0.115186,0
1957,616531083,0.999943,-0.000430,-0.002342,-0.010444,0.099012,-0.057184,-0.112329,0
1958,616547750,0.999953,-0.000288,-0.001268,-0.009599,0.093615,-0.054076,-0.107394,0
1959,616564417,0.999963,-0.000197,0.000110,-0.008616,0.086578,-0.050713,-0.103363,0
1960,616581084,0.999971,-0.000067,0.001031,-0.007548,0.080804,-0.048752,-0.100347,0
1961,616597751,0.999978,0.000086,0.001306,-0.006569,0.076069,-0.046224,-0.096136,0
1962,616614418,0.999983,0.000482,0.001679,-0.005515,0.071100,-0.044094,-0.090740,0
1963,616631085,0.999988,0.001072,0.002245,-0.004219,0.067181,-0.041145,-0.085849,0
1964,616647752,0.999990,0.001703,0.002973,-0.002823,0.062770,-0.038486,-0.081168,0
1965,616664419,0.999990,0.002254,0.003642,-0.001268,0.059113,-0.035898,-0.075833,0
1966,616681086,0.999987,0.002964,0.004166,0.000134,0.054689,-0.034166,-0.071021,0
1967,616697753,0.999980,0.003885,0.004722,0.001647,0.050911,-0.033723,-0.067775,0
1968,616714420,0.999970,0.004770,0.005205,0.003331,0.047931,-0.033034,-0.065731,0
1969,616731087,0.999955,0.005495,0.005768,0.005083,0.045373,-0.032675,-0.062566,0
1970,616747754,0.999934,0.006146,0.006707,0.007088,0.042855,-0.034630,-0.059904,0
1971,616764421,0.999904,0.006878,0.007482,0.009375,0.041725,-0.038658,-0.057554,0
1972,616781088,0.999872,0.007744,0.006832,0.012205,0.044899,-0.047945,-0.061088,0
1973,616797755,0.999845,0.008482,0.004268,0.014849,0.051613,-0.056921,-0.063055,0
1974,616814422,0.999815,0.009396,0.000349,0.016804,0.061630,-0.063451,-0.066569,0
1975,616831089,0.999810,0.009536,-0.002550,0.016820,0.073202,-0.067965,-0.066773,0
1976,616847756,0.999816,0.009517,-0.002797,0.016425,0.081810,-0.074373,-0.066815,0
1977,616864423,0.999813,0.009277,-0.000921,0.016925,0.088284,-0.086279,-0.065839,0
1978,616881090,0.999784,0.009972,0.001238,0.018214,0.092729,-0.095984,-0.066213,0
1979,616897757,0.999750,0.011274,0.002633,0.019137,0.096804,-0.106288,-0.070995,0
1980,616914424,0.999722,0.012621,0.002797,0.019718,0.097108,-0.112013,-0.074079,0
1981,616931091,0.999698,0.013785,0.002829,0.020148,0.094442,-0.117313,-0.077651,0
1982,616947758,0.999677,0.014367,0.003680,0.020625,0.090259,-0.122191,-0.078498,0
1983,616964425,0.999653,0.014606,0.004745,0.021398,0.088309,-0.131664,-0.085533,0
1984,616981092,0.999633,0.014707,0.005553,0.022065,0.086896,-0.136591,-0.088057,0
1985,616997759,0.999607,0.014787,0.006790,0.022845,0.083331,-0.143320,-0.089955,0
1986,617014426,0.999565,0.014819,0.008340,0.024078,0.079948,-0.151153,-0.092179,0
1987,617031093,0.999514,0.014846,0.010104,0.025468,0.075354,-0.158587,-0.092685,0
1988,617047760,0.999469,0.014394,0.012160,0.026592,0.072078,-0.163116,-0.090822,0
1989,617064427,0.999445,0.013098,0.014650,0.026912,0.071947,-0.165769,-0.089919,0
1990,617081094,0.999432,0.010382,0.017603,0.026788,0.074009,-0.174004,-0.086009,0
1991,617097761,0.999390,0.007355,0.020707,0.027127,0.075661,-0.184547,-0.079632,0
1992,617114428,0.999326,0.004767,0.023683,0.027652,0.076594,-0.194472,-0.069268,0
1993,617131095,0.999240,0.002631,0.026575,0.028383,0.079236,-0.202117,-0.057779,0
1994,617147762,0.999144,0.000740,0.029223,0.029264,0.083307,-0.209003,-0.044340,0
1995,617164429,0.999062,-0.000638,0.031314,0.029899,0.088099,-0.214691,-0.032013,0
1996,617181096,0.999027,-0.001060,0.032368,0.029923,0.092207,-0.218881,-0.022282,0
1997,617197763,0.999076,-0.000799,0.031637,0.029065,0.093520,-0.219709,-0.017303,0
1998,617214430,0.999222,0.000074,0.028658,0.027098,0.094465,-0.218530,-0.016021,0
1999,617231097,0.999427,0.000759,0.023857,0.024003,0.093784,-0.212906,-0.013369,0
2000,617247764,0.999649,0.001460,0.017519,0.019841,0.091471,-0.207484,-0.014065,0
2001,617264431,0.999828,0.002144,0.010433,0.015185,0.089935,-0.202026,-0.016310,0
2002,617281098,0.999932,0.002564,0.004157,0.010594,0.088695,-0.193415,-0.015907,0
2003,617297765,0.999975,0.002547,0.000108,0.006609,0.086651,-0.185111,-0.015240,0
2004,617314432,0.999991,0.002195,-0.001297,0.003479,0.083931,-0.178479,-0.014737,0
2005,617331099,0.999997,0.002082,-0.000350,0.001297,0.079706,-0.172094,-0.013423,0
2006,617347766,0.999996,0.002024,0.001718,-0.000170,0.073655,-0.166331,-0.013540,0
2007,617364433,0.999992,0.001806,0.003482,-0.001251,0.066521,-0.161183,-0.014400,0
2008,617381100,0.999987,0.001541,0.004418,-0.002079,0.059956,-0.157542,-0.014253,0
2009,617397767,0.999986,0.001069,0.004534,-0.002625,0.055095,-0.154726,-0.013569,0
2010,617414434,0.999988,0.000602,0.003924,-0.002931,0.051404,-0.153452,-0.013256,0
2011,617431101,0.999992,0.000140,0.002666,-0.003142,0.049282,-0.154036,-0.012542,0
2012,617447768,0.999993,-0.000303,0.001193,-0.003412,0.048879,-0.156615,-0.011662,0
2013,617464435,0.999993,-0.000487,0.000096,-0.003741,0.049589,-0.159481,-0.009429,0
2014,617481102,0.999991,-0.000381,-0.000431,-0.004201,0.050350,-0.163847,-0.009465,0
2015,617497769,0.999989,0.000236,-0.000620,-0.004735,0.050930,-0.167522,-0.011199,0
2016,617514436,0.999985,0.001020,-0.000649,-0.005264,0.049797,-0.168435,-0.011796,0
2017,617531103,0.999981,0.001172,-0.000938,-0.005899,0.048557,-0.169851,-0.013927,0
2018,617547770,0.999977,0.000444,-0.001372,-0.006606,0.046617,-0.169469,-0.015484,0
2019,617564437,0.999971,-0.000104,-0.002003,-0.007280,0.044103,-0.172891,-0.019554,0
2020,617581104,0.999965,-0.000369,-0.002771,-0.007923,0.041504,-0.174847,-0.022272,0
2021,617597771,0.999956,-0.000656,-0.003602,-0.008690,0.039548,-0.175798,-0.024683,0
2022,617614438,0.999942,-0.001156,-0.004489,-0.009737,0.043453,-0.176703,-0.024985,0
2023,617631105,0.999921,-0.001886,-0.005392,-0.011170,0.049042,-0.180923,-0.025435,0
2024,617647772,0.999901,-0.001998,-0.006377,-0.012417,0.054797,-0.189711,-0.027384,0
2025,617664439,0.999879,-0.001910,-0.007316,-0.013603,0.063280,-0.194864,-0.028611,0
2026,617681106,0.999847,-0.001965,-0.007825,-0.015531,0.075038,-0.199299,-0.028726,0
2027,617697773,0.999822,-0.003023,-0.008877,-0.016373,0.083142,-0.199453,-0.023562,0
2028,617714440,0.999813,-0.000880,-0.004341,-0.018829,0.089207,-0.221439,-0.043147,0
2029,617731107,0.999772,0.000885,0.000636,-0.021343,0.085667,-0.210872,-0.044019,0
2030,617747774,0.999737,0.000199,0.003479,-0.022679,0.082948,-0.208847,-0.051870,0
2031,617764441,0.999715,0.000868,0.004966,-0.023355,0.082847,-0.203508,-0.052443,0
2032,617781108,0.999680,-0.000067,0.005084,-0.024794,0.080213,-0.190666,-0.053645,0
2033,617797775,0.999638,-0.000917,0.004102,-0.026586,0.085136,-0.187628,-0.044394,0
2034,617814442,0.999624,-0.001587,0.003950,-0.027089,0.089301,-0.182891,-0.043468,0
2035,617831109,0.999621,-0.002820,0.003117,-0.027221,0.091249,-0.178132,-0.042702,0
2036,617847776,0.999604,-0.004265,0.001821,-0.027764,0.100459,-0.174023,-0.035383,0
2037,617864443,0.999569,-0.004320,0.001600,-0.028986,0.111871,-0.177266,-0.027334,0
2038,617881110,0.999536,-0.003145,0.002430,-0.030184,0.118556,-0.176252,-0.019115,0
2039,617897777,0.999521,-0.002246,0.003728,-0.030649,0.118393,-0.168658,-0.017512,0
2040,617914444,0.999521,-0.001172,0.005076,-0.030514,0.109617,-0.155956,-0.022278,0
2041,617931111,0.999537,-0.000280,0.005573,-0.029911,0.095965,-0.138633,-0.023340,0
2042,617947778,0.999578,-0.000504,0.005155,-0.028579,0.086330,-0.121661,-0.015654,0
2043,617964445,0.999623,-0.001359,0.004403,-0.027053,0.080012,-0.106441,-0.019345,0
2044,617981112,0.999663,-0.001804,0.003193,-0.025705,0.071178,-0.093913,-0.022808,0
2045,617997779,0.999712,-0.000777,0.002555,-0.023856,0.063690,-0.085002,-0.018028,0
2046,618014446,0.999780,0.001123,0.003068,-0.020715,0.055268,-0.070999,-0.014691,0
2047,618031113,0.999849,0.001733,0.003028,-0.017000,0.050065,-0.056666,-0.016722,0
2048,618047780,0.999896,0.000928,0.002381,-0.014171,0.051230,-0.046858,-0.013278,0
2049,618064447,0.999927,-0.000238,0.001705,-0.011930,0.060169,-0.045524,-0.011961,0
2050,618081114,0.999954,-0.000354,0.001830,-0.009406,0.065778,-0.045465,-0.013356,0
2051,618097781,0.999978,0.000744,0.001444,-0.006377,0.069486,-0.044585,-0.022167,0
2052,618114448,0.999991,0.001567,-0.001373,-0.003677,0.076216,-0.038838,-0.038395,0
2053,618131115,0.999983,0.000663,-0.005277,-0.002285,0.096407,-0.038360,-0.050432,0
2054,618147782,0.999964,-0.000497,-0.008371,-0.001601,0.120452,-0.041220,-0.059894,0
2055,618164449,0.999945,-0.001343,-0.010340,-0.001292,0.144368,-0.043698,-0.075392,0
2056,618181116,0.999940,-0.002349,-0.010616,-0.001607,0.165083,-0.042078,-0.085869,0
2057,618197783,0.999958,-0.003584,-0.008266,-0.001575,0.185942,-0.040486,-0.095106,0
2058,618214450,0.999977,-0.005077,-0.004254,-0.001755,0.198793,-0.039510,-0.099583,0
2059,618231117,0.999976,-0.006606,-0.000975,-0.002094,0.203289,-0.037686,-0.106098,0
2060,618247784,0.999960,-0.008446,0.000537,-0.002981,0.204416,-0.031550,-0.112876,0
2061,618264451,0.999934,-0.010711,0.000629,-0.004098,0.202642,-0.027373,-0.110750,0
2062,618281118,0.999909,-0.012603,0.000008,-0.004794,0.204023,-0.026491,-0.107067,0
2063,618297785,0.999887,-0.014006,-0.000899,-0.005460,0.202849,-0.023086,-0.099434,0
2064,618314452,0.999859,-0.015472,-0.001539,-0.006387,0.207532,-0.022955,-0.092623,0
2065,618331119,0.999830,-0.016651,-0.002262,-0.007626,0.211188,-0.022569,-0.083379,0
2066,618347786,0.999797,-0.017849,-0.002257,-0.009089,0.213093,-0.020458,-0.075771,0
2067,618364453,0.999768,-0.018856,-0.002118,-0.010207,0.207125,-0.017956,-0.065701,0
2068,618381120,0.999741,-0.019915,-0.001835,-0.010892,0.197372,-0.012706,-0.057647,0
2069,618397787,0.999719,-0.020723,-0.001723,-0.011402,0.185288,-0.009854,-0.050481,0
2070,618414454,0.999701,-0.021305,-0.001758,-0.011841,0.175546,-0.006130,-0.041646,0
2071,618431121,0.999689,-0.021672,-0.001264,-0.012295,0.163765,-0.000998,-0.030615,0
2072,618447788,0.999689,-0.021648,-0.000187,-0.012356,0.151872,0.003156,-0.021934,0
2073,618464455,0.999703,-0.021284,0.000213,-0.011880,0.139704,0.008876,-0.015440,0
2074,618481122,0.999714,-0.021191,-0.000217,-0.011093,0.133133,0.013523,-0.005399,0
2075,618497789,0.999716,-0.021420,-0.000735,-0.010396,0.128036,0.017068,0.004825,0
2076,618514456,0.999720,-0.021447,-0.001045,-0.009958,0.124524,0.018862,0.017379,0
2077,618531123,0.999745,-0.020471,-0.000360,-0.009519,0.121823,0.018482,0.032218,0
2078,618547790,0.999795,-0.018342,0.000971,-0.008528,0.117000,0.021762,0.043880,0
2079,618564457,0.999847,-0.015856,0.002399,-0.007012,0.110169,0.026717,0.053134,0
2080,618581124,0.999888,-0.013498,0.003398,-0.005452,0.104727,0.034125,0.061280,0
2081,618597791,0.999920,-0.011220,0.004169,-0.004005,0.098603,0.041300,0.067747,0
2082,618614458,0.999944,-0.009079,0.004720,-0.002826,0.094831,0.046011,0.073142,0
2083,618631125,0.999962,-0.007213,0.004641,-0.001795,0.092196,0.048990,0.075324,0
2084,618647792,0.999979,-0.005202,0.003858,-0.000665,0.091108,0.050471,0.078188,0
2085,618664459,0.999992,-0.002910,0.002701,0.000628,0.093060,0.049415,0.081451,0
2086,618681126,0.999997,-0.000180,0.001563,0.001951,0.095295,0.049145,0.081193,0
2087,618697793,0.999992,0.002280,0.000677,0.003230,0.103047,0.048123,0.080098,0
2088,618714460,0.999980,0.004557,0.000286,0.004418,0.113146,0.045859,0.077171,0
2089,618731127,0.999962,0.006816,0.000251,0.005437,0.123779,0.043159,0.073123,0
2090,618747794,0.999942,0.008910,0.000815,0.006031,0.133430,0.040595,0.070448,0
2091,618764461,0.999918,0.010820,0.002061,0.006509,0.141730,0.035568,0.069623,0
2092,618781128,0.999884,0.013053,0.003387,0.007132,0.144974,0.029065,0.069251,0
2093,618797795,0.999838,0.015618,0.004248,0.007928,0.145249,0.022325,0.064076,0
2094,618814462,0.999789,0.018185,0.004125,0.008629,0.142461,0.017079,0.056077,0
2095,618831129,0.999741,0.020508,0.003282,0.009328,0.139984,0.012101,0.045837,0
2096,618847796,0.999695,0.022420,0.001961,0.010124,0.140786,0.007762,0.034508,0
2097,618864463,0.999664,0.023707,0.000848,0.010422,0.148210,-0.000441,0.026794,0
2098,618881130,0.999631,0.025153,0.000623,0.010277,0.158190,-0.009540,0.018269,0
2099,618897797,0.999602,0.026520,0.000831,0.009567,0.166326,-0.016920,0.005644,0
2100,618914464,0.999585,0.027329,0.000092,0.009103,0.170999,-0.024104,-0.011530,0
2101,618931131,0.999564,0.028209,-0.002084,0.008506,0.175668,-0.027516,-0.034284,0
2102,618947798,0.999557,0.028437,-0.004358,0.007666,0.183709,-0.025501,-0.057814,0
2103,618964465,0.999581,0.027648,-0.005577,0.006545,0.190562,-0.018169,-0.076995,0
2104,618981132,0.999647,0.025509,-0.005222,0.005298,0.194746,-0.011285,-0.093361,0
2105,618997799,0.999727,0.022698,-0.003662,0.004270,0.197447,-0.009668,-0.104518,0
2106,619014466,0.999782,0.020457,-0.002168,0.003633,0.197480,-0.011842,-0.115571,0
2107,619031133,0.999820,0.018711,-0.001531,0.002860,0.194266,-0.013342,-0.126153,0
2108,619047800,0.999855,0.016894,-0.001310,0.001882,0.193310,-0.008240,-0.135835,0
2109,619064467,0.999898,0.014229,-0.000747,0.000950,0.191183,-0.005331,-0.137803,0
2110,619081134,0.999930,0.011857,-0.000178,0.000228,0.186790,-0.004814,-0.139638,0
2111,619097801,0.999954,0.009616,-0.000118,-0.000245,0.180515,-0.001694,-0.139742,0
2112,619114468,0.999975,0.007021,-0.000726,-0.000691,0.175304,-0.000079,-0.142290,0
2113,619131135,0.999989,0.004268,-0.001531,-0.001327,0.170830,0.001045,-0.140835,0
2114,619147802,0.999995,0.001641,-0.002198,-0.001742,0.167483,0.001538,-0.137641,0
2115,619164469,0.999996,-0.000697,-0.002249,-0.001716,0.168054,0.001563,-0.132489,0
2116,619181136,0.999994,-0.002928,-0.001205,-0.001539,0.170197,0.000305,-0.127171,0
2117,619197803,0.999986,-0.004977,-0.000528,-0.001532,0.167560,0.000521,-0.123482,0
2118,619214470,0.999972,-0.007216,-0.000932,-0.001732,0.166157,-0.001260,-0.117253,0
2119,619231137,0.999956,-0.009037,-0.001563,-0.001764,0.168663,-0.003880,-0.110512,0
2120,619247804,0.999941,-0.010627,-0.001537,-0.001837,0.173245,-0.005221,-0.102794,0
2121,619264471,0.999923,-0.012196,-0.001042,-0.002246,0.175196,-0.005139,-0.096661,0
2122,619281138,0.999900,-0.013877,-0.000312,-0.002630,0.176159,-0.006577,-0.090476,0
2123,619297805,0.999880,-0.015175,0.000158,-0.002985,0.175647,-0.007525,-0.085106,0
2124,619314472,0.999858,-0.016485,0.000290,-0.003458,0.174615,-0.006536,-0.079845,0
2125,619331139,0.999834,-0.017806,-0.000056,-0.003838,0.172850,-0.006669,-0.077152,0
2126,619347806,0.999812,-0.018931,-0.000272,-0.004116,0.170333,-0.006355,-0.071304,0
2127,619364473,0.999797,-0.019653,-0.000223,-0.004353,0.169072,-0.005061,-0.066220,0
2128,619381140,0.999783,-0.020327,0.000065,-0.004545,0.166553,-0.003497,-0.060488,0
2129,619397807,0.999771,-0.020868,0.000615,-0.004689,0.163142,-0.001100,-0.052298,0
2130,619414474,0.999757,-0.021480,0.001255,-0.004801,0.158567,0.000882,-0.046452,0
2131,619431141,0.999749,-0.021850,0.001348,-0.004775,0.153115,0.003238,-0.040283,0
2132,619447808,0.999750,-0.021870,0.001235,-0.004579,0.147978,0.006013,-0.031408,0
2133,619464475,0.999760,-0.021499,0.001155,-0.004129,0.143843,0.007807,-0.021998,0
2134,619481142,0.999781,-0.020603,0.000698,-0.003490,0.137586,0.010928,-0.014083,0
2135,619497809,0.999808,-0.019453,-0.000214,-0.002496,0.133745,0.013930,-0.004944,0
2136,619514476,0.999833,-0.018173,-0.001526,-0.001361,0.130356,0.017699,0.003656,0
2137,619531143,0.999851,-0.017017,-0.002817,-0.000640,0.130813,0.021889,0.012172,0
2138,619547810,0.999868,-0.015785,-0.003943,-0.000450,0.132709,0.025356,0.018682,0
2139,619564477,0.999885,-0.014469,-0.004548,-0.000244,0.136934,0.029049,0.024062,0
2140,619581144,0.999906,-0.013046,-0.004289,0.000340,0.140215,0.030572,0.030433,0
2141,619597811,0.999929,-0.011340,-0.003395,0.001116,0.143820,0.033352,0.034656,0
2142,619614478,0.999946,-0.009956,-0.002656,0.001674,0.145380,0.035987,0.037734,0
2143,619631145,0.999958,-0.008659,-0.002288,0.001797,0.146130,0.037471,0.041809,0
2144,619647812,0.999970,-0.007325,-0.001944,0.001852,0.145871,0.038774,0.045376,0
2145,619664479,0.999980,-0.005877,-0.001456,0.001915,0.144987,0.039736,0.050218,0
2146,619681146,0.999989,-0.004226,-0.000108,0.002077,0.143024,0.039567,0.057729,0
2147,619697813,0.999992,-0.002311,0.001908,0.002609,0.138432,0.038776,0.065233,0
2148,619714480,0.999987,-0.000226,0.003798,0.003349,0.131018,0.037890,0.070024,0
2149,619731147,0.999977,0.002142,0.004891,0.004184,0.121782,0.036838,0.070897,0
2150,619747814,0.999963,0.004719,0.005059,0.005027,0.111379,0.036601,0.067831,0
2151,619764481,0.999947,0.007043,0.004274,0.006102,0.102786,0.036767,0.059885,0
2152,619781148,0.999932,0.008736,0.002061,0.007437,0.100146,0.034205,0.047762,0
2153,619797815,0.999918,0.009478,-0.001140,0.008564,0.105990,0.032066,0.038986,0
